Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_Bytes_Sec,Flow_Packets_Sec,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Length,Bwd_Header_Length,Fwd_Packets_Sec,Bwd_Packets_Sec,Min_Packet_Length,Max_Packet_Length,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,URG_Flag_Count,CWE_Flag_Count,ECE_Flag_Count,Down_Up_Ratio,Average_Packet_Size,Avg_Fwd_Segment_Size,Avg_Bwd_Segment_Size,Fwd_Avg_Bytes_Bulk,Fwd_Avg_Packets_Bulk,Fwd_Avg_Bulk_Rate,Bwd_Avg_Bytes_Bulk,Bwd_Avg_Packets_Bulk,Bwd_Avg_Bulk_Rate,Subflow_Fwd_Packets,Subflow_Fwd_Bytes,Subflow_Bwd_Packets,Subflow_Bwd_Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Label
226,1,3,0,18,0,0,0,0,6,6,6,0,292770,122035,75.33333333,98.27681992,187,2,0,0,0,0,0,189,94.5,130.8147545,187,2,0,0,0,0,32,60,4424.778761,13274.33628,0,6,3.6,3.286335345,10.8,0,0,0,0,1,0,0,0,3,4.5,0,6,0,0,0,0,0,0,1,0,3,18,1006,0,0,32,0,0,0,0,0,0,0,0,0
453,3,1,38,6,38,0,12.66666667,21.93931023,6,6,6,0,322498,238549,151,205.7887266,386,3,453,226.5,316.0767312,450,3,0,0,0,0,0,0,0,0,0,96,20,6622.516556,2207.505519,0,38,8.8,16.52876281,273.2,0,0,0,0,1,0,0,0,0,11,12.66666667,6,0,0,0,0,0,0,3,38,1,6,130,0,1,32,0,0,0,0,0,0,0,0,0
189847,2,2,50,82,25,25,25,0,41,41,41,0,271756,144935,63282.33333,109602.1544,189840,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,40,10.53479908,10.53479908,25,41,31.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,39.25,25,41,0,0,0,0,0,0,2,50,2,82,-1,-1,1,32,0,0,0,0,0,0,0,0,0
60,1,1,0,0,0,0,0,0,0,0,0,0,2,175033,60,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,16666.66667,16666.66667,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,118,33304,0,32,0,0,0,0,0,0,0,0,0
210,2,1,31,6,31,0,15.5,21.92031022,6,6,6,0,80958,110312,105,48.08326112,139,71,210,210,0,210,210,0,0,0,0,0,1,0,0,0,64,20,9523.809524,4761.904762,0,31,17,16.35033129,267.3333333,0,1,0,0,1,0,0,0,0,22.66666667,15.5,6,0,0,0,0,0,0,2,31,1,6,61,0,0,32,0,0,0,0,0,0,0,0,0
115206424,21,19,766,4973,386,0,36.47619048,95.71552593,1418,0,261.7368421,492.340763,219185,34245,2954010.872,4537197.061,10023075,3,115206424,5760321.2,4955977.19,10059900,4,110681138,6148952.111,5029248.967,10059903,3,0,0,0,0,680,616,0.182281502,0.164921359,0,1418,139.9756098,356.1129377,126816.4244,0,0,0,1,0,0,0,0,0,143.475,36.47619048,261.7368421,0,0,0,0,0,0,21,766,19,4973,29200,357,4,32,50916.27273,46753.15446,191882,36653,10011020.82,5534.277655,10023075,9998340,0
51234,4,1,24,0,6,6,6,0,0,0,0,0,212728,244148,12808.5,25575.01564,51171,1,51234,17078,29578.23164,51232,1,0,0,0,0,0,0,0,0,0,80,44,78.07315455,19.51828864,0,6,5,2.449489743,6,1,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,4,24,1,0,0,79,3,20,0,0,0,0,0,0,0,0,0
293,3,1,18,0,6,6,6,0,0,0,0,0,255210,107624,97.66666667,54.78442601,157,49,293,146.5,137.8858223,244,49,0,0,0,0,0,0,0,0,0,60,32,10238.90785,3412.969283,0,6,4.8,2.683281573,7.2,1,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,3,18,1,0,0,972,2,20,0,0,0,0,0,0,0,0,0
108487,1,1,52,181,52,52,52,0,181,181,181,0,110476,122907,108487,0,108487,108487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,9.217694286,9.217694286,52,181,95,74.47818473,5547,0,0,0,0,0,0,0,0,1,142.5,52,181,0,0,0,0,0,0,1,52,1,181,-1,-1,0,32,0,0,0,0,0,0,0,0,0
11113366,30,35,696,56625,375,0,23.2,78.42826725,4344,0,1617.857143,911.5120322,228039,200171,173646.3438,1237898.263,9890781,1,1222530,42156.2069,145885.209,788274,1,11060652,325313.2941,1697001.027,9890781,1,0,0,0,0,968,1128,2.699452173,3.149360869,0,4344,868.5,1039.759147,1081099.085,0,0,0,1,0,0,0,0,1,881.8615385,23.2,1617.857143,0,0,0,0,0,0,30,696,35,56625,29200,486,3,32,1222581,0,1222581,1222581,9890781,0,9890781,9890781,0
22,13,0,650,0,50,50,50,0,0,0,0,0,146039,210805,1.833333333,2.289634085,9,1,22,1.833333333,2.289634085,9,1,0,0,0,0,0,0,0,0,0,416,0,590909.0909,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,53.84615385,50,0,0,0,0,0,0,0,13,650,0,0,-1,-1,12,32,0,0,0,0,0,0,0,0,0
15,1,1,6,6,6,6,6,0,6,6,6,0,294431,106909,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,66666.66667,66666.66667,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,0,0,0,0,0,0,1,6,1,6,512,253,0,20,0,0,0,0,0,0,0,0,0
204,2,2,80,112,40,40,40,0,56,56,56,0,318341,127952,68,114.3197271,200,1,3,3,0,3,3,1,1,0,1,1,0,0,0,0,40,40,9803.921569,9803.921569,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58,40,56,0,0,0,0,0,0,2,80,2,112,-1,-1,1,20,0,0,0,0,0,0,0,0,0
60597,2,2,116,458,58,58,58,0,229,229,229,0,319096,218903,20199,34980.49811,60591,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,33.00493424,33.00493424,58,229,126.4,93.66055733,8772.3,0,0,0,0,0,0,0,0,1,158,58,229,0,0,0,0,0,0,2,116,2,458,-1,-1,1,32,0,0,0,0,0,0,0,0,0
71802,4,0,29,0,29,0,7.25,14.5,0,0,0,0,191837,206380,23934,41249.72149,71565,45,71802,23934,41249.72149,71565,45,0,0,0,0,0,0,0,0,0,128,0,55.70875463,0,0,29,5.8,12.96919427,168.2,0,0,0,0,1,0,0,0,0,7.25,7.25,0,0,0,0,0,0,0,4,29,0,0,33061,-1,1,32,0,0,0,0,0,0,0,0,0
5047865,7,4,617,164,517,0,88.14285714,189.9889721,152,0,41,74.05403433,64625,131290,504786.5,1559746.152,4943590,3,5047865,841310.8333,2038650.767,5002649,3,84519,28173,32039.74309,63141,226,0,0,0,0,160,92,1.386724883,0.792414219,0,517,65.08333333,148.7233297,22118.62879,0,0,0,1,0,0,0,0,0,71,88.14285714,41,0,0,0,0,0,0,7,617,4,164,29200,30,6,20,0,0,0,0,0,0,0,0,0
61122906,16,13,855,3439,549,0,53.4375,142.3582189,1602,0,264.5384615,566.5076662,273485,46524,2182960.929,4125767.442,10014578,35,61122906,4074860.4,5034585.369,10123973,61,61012976,5084414.667,5169262.659,10124025,198,0,0,0,0,520,424,0.261767659,0.212686223,0,1602,143.1333333,393.7433729,155033.8437,0,0,0,1,0,0,0,0,0,148.0689655,53.4375,264.5384615,0,0,0,0,0,0,16,855,13,3439,29200,114,3,32,248921.8333,341012.2893,945010,109395,9938211.833,161431.8883,10014578,9608876,0
3,2,0,12,0,6,6,6,0,0,0,0,0,190986,219948,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,4725,-1,1,20,0,0,0,0,0,0,0,0,0
71958,1,1,45,196,45,45,45,0,196,196,196,0,163674,158362,71958,0,71958,71958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,13.89699547,13.89699547,45,196,95.33333333,87.17989065,7600.333333,0,0,0,0,0,0,0,0,1,143,45,196,0,0,0,0,0,0,1,45,1,196,-1,-1,0,20,0,0,0,0,0,0,0,0,0
48,2,0,12,0,6,6,6,0,0,0,0,0,127098,188204,48,0,48,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,40,0,41666.66667,0,6,6,6,0,0,1,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0,0,0,0,0,0,0,0,0
100448,2,2,86,204,43,43,43,0,102,102,102,0,143377,181901,33482.66667,57987.61766,100441,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,19.91079962,19.91079962,43,102,66.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,1,83.25,43,102,0,0,0,0,0,0,2,86,2,204,-1,-1,1,32,0,0,0,0,0,0,0,0,0
10926,2,0,12,0,6,6,6,0,0,0,0,0,18608,124095,10926,0,10926,10926,10926,10926,0,10926,10926,0,0,0,0,0,0,0,0,0,40,0,183.0496064,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,16230,-1,1,20,0,0,0,0,0,0,0,0,0
31367,2,2,82,204,41,41,41,0,102,102,102,0,313525,103071,10455.66667,18065.59261,31316,3,48,48,0,48,48,3,3,0,3,3,0,0,0,0,40,40,63.76127778,63.76127778,41,102,65.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,81.75,41,102,0,0,0,0,0,0,2,82,2,204,-1,-1,1,20,0,0,0,0,0,0,0,0,0
221076,1,1,6,6,6,6,6,0,6,6,6,0,235197,239148,221076,0,221076,221076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.523331343,4.523331343,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,0,0,0,0,0,0,1,6,1,6,24877,48180,0,20,0,0,0,0,0,0,0,0,0
205141,2,2,56,88,28,28,28,0,44,44,44,0,273880,125875,68380.33333,118394.0464,205090,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,64,9.749391882,9.749391882,28,44,34.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,43,28,44,0,0,0,0,0,0,2,56,2,88,-1,-1,1,32,0,0,0,0,0,0,0,0,0
198,2,2,64,96,32,32,32,0,48,48,48,0,295816,143946,66,72.69112738,146,4,48,48,0,48,48,4,4,0,4,4,0,0,0,0,40,40,10101.0101,10101.0101,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0,0,0,0,0,0,0,0,0
30993,4,2,136,164,34,34,34,0,82,82,82,0,321827,127339,6198.6,13551.17356,30436,2,30441,10147,17570.78942,30436,2,4,4,0,4,4,0,0,0,0,80,40,129.061401,64.53070048,34,82,47.71428571,23.42160175,548.5714286,0,0,0,0,0,0,0,0,0,55.66666667,34,82,0,0,0,0,0,0,4,136,2,164,-1,-1,3,20,0,0,0,0,0,0,0,0,0
78818,10,6,537,5107,202,0,53.7,79.25212931,1448,0,851.1666667,710.6859832,276597,143944,5254.533333,10634.85317,31110,9,78818,8757.555556,14588.97439,37387,19,38850,7770,13885.76633,32158,48,0,0,0,0,328,200,126.8745718,76.12474308,0,1448,332,563.6841979,317739.875,0,0,0,1,0,0,0,0,0,352.75,53.7,851.1666667,0,0,0,0,0,0,10,537,6,5107,29200,118,4,32,0,0,0,0,0,0,0,0,0
411,2,2,74,270,37,37,37,0,135,135,135,0,300773,244496,137,195.4686676,361,1,1,1,0,1,1,49,49,0,49,49,0,0,0,0,80,80,4866.180049,4866.180049,37,135,76.2,53.67681064,2881.2,0,0,0,0,0,0,0,0,1,95.25,37,135,0,0,0,0,0,0,2,74,2,270,-1,-1,1,40,0,0,0,0,0,0,0,0,0
20462,2,0,0,0,0,0,0,0,0,0,0,0,2,244270,20462,0,20462,20462,20462,20462,0,20462,20462,0,0,0,0,0,0,0,0,0,64,0,97.74215619,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0,0,0,0,0,0,0,0,0
17028426,9,8,2384,993,590,0,264.8888889,308.4333171,246,0,124.125,129.5083423,93453,68588,1064276.625,2647270.571,9958274,91,12020826,1502603.25,3426457.983,9958274,91,16815628,2402232.571,3841410.601,10220411,800,0,0,0,0,192,184,0.528528004,0.46980267,0,590,187.6111111,242.4924835,58802.60458,0,0,0,1,0,0,0,0,0,198.6470588,264.8888889,124.125,0,0,0,0,0,0,9,2384,8,993,8192,151,8,20,2062552,0,2062552,2062552,9958274,0,9958274,9958274,0
30233,1,1,54,116,54,54,54,0,116,116,116,0,241344,219090,30233,0,30233,30233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,33.07643965,33.07643965,54,116,74.66666667,35.79571669,1281.333333,0,0,0,0,0,0,0,0,1,112,54,116,0,0,0,0,0,0,1,54,1,116,-1,-1,0,32,0,0,0,0,0,0,0,0,0
217795,1,1,56,56,56,56,56,0,56,56,56,0,227624,239313,217795,0,217795,217795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.591473634,4.591473634,56,56,56,0,0,0,0,0,0,0,0,0,0,1,84,56,56,0,0,0,0,0,0,1,56,1,56,-1,-1,0,20,0,0,0,0,0,0,0,0,0
4,2,0,0,0,0,0,0,0,0,0,0,0,2,201184,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,64,0,500000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,33304,-1,0,32,0,0,0,0,0,0,0,0,0
1559562,6,4,348,509,324,0,58,130.3349531,472,0,127.25,230.225071,237562,211581,173284.6667,504779.7843,1519176,3,1559562,311912.4,685916.6723,1538824,3,1539219,513073,871368.3522,1519176,3,0,0,0,0,144,92,3.847234031,2.564822687,0,472,77.90909091,161.9051911,26213.29091,0,0,0,1,0,0,0,0,0,85.7,58,127.25,0,0,0,0,0,0,6,348,4,509,65535,30,5,20,0,0,0,0,0,0,0,0,0
188269,1,1,0,0,0,0,0,0,0,0,0,0,2,88919,188269,0,188269,188269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,5.311548901,5.311548901,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,239,110,0,32,0,0,0,0,0,0,0,0,0
60613569,9,9,727,725,727,0,80.77777778,242.3333333,725,0,80.55555556,241.6666667,117922,26265,3565504.059,4934808.67,10189835,46,51194600,6399325,5270979.489,10240010,367,60563032,7570379,4665997.569,10240426,961,0,0,0,0,296,296,0.148481605,0.148481605,0,727,76.42105263,228.909326,52399.47953,0,0,0,1,0,0,0,0,1,80.66666667,80.77777778,80.55555556,0,0,0,0,0,0,9,727,9,725,29200,119,1,32,60846.6,23330.16308,102580,50175,10178073.4,25754.03258,10189835,10132004,0
172539,2,3,0,18,0,0,0,0,6,6,6,0,11821,160747,43134.75,86193.50419,172425,1,172539,172539,0,172539,172539,50,25,33.9411255,49,1,0,0,0,0,64,60,11.59158219,17.38737329,0,6,3,3.286335345,10.8,0,0,0,0,1,0,0,0,1,3.6,0,6,0,0,0,0,0,0,2,0,3,18,114,0,0,32,0,0,0,0,0,0,0,0,0
40187,3,2,18,0,6,6,6,0,0,0,0,0,206330,101529,10046.75,19990.22432,40032,3,155,77.5,105.3589104,152,3,40067,40067,0,40067,40067,0,0,0,0,60,64,74.65100654,49.7673377,0,6,4,3.098386677,9.6,1,0,0,0,0,0,0,0,0,4.8,6,0,0,0,0,0,0,0,3,18,2,0,0,61,2,20,0,0,0,0,0,0,0,0,0
61368,4,2,172,194,43,43,43,0,97,97,97,0,249853,244288,12273.6,16810.19569,31370,1,31373,10457.66667,18110.61193,31370,1,4,4,0,4,4,0,0,0,0,80,40,65.18055012,32.59027506,43,97,58.42857143,26.34930197,694.2857143,0,0,0,0,0,0,0,0,0,68.16666667,43,97,0,0,0,0,0,0,4,172,2,194,-1,-1,3,20,0,0,0,0,0,0,0,0,0
243,2,1,37,6,37,0,18.5,26.1629509,6,6,6,0,81284,101309,121.5,86.97413409,183,60,243,243,0,243,243,0,0,0,0,0,1,0,0,0,64,20,8230.452675,4115.226337,0,37,20,19.78214683,391.3333333,0,1,0,0,1,0,0,0,0,26.66666667,18.5,6,0,0,0,0,0,0,2,37,1,6,1120,0,0,32,0,0,0,0,0,0,0,0,0
49,2,2,114,82,57,57,57,0,41,41,41,0,190986,233092,16.33333333,13.42882472,26,1,49,49,0,49,49,1,1,0,1,1,0,0,0,0,40,40,40816.32653,40816.32653,41,57,50.6,8.76356092,76.8,0,0,0,0,0,0,0,0,1,63.25,57,41,0,0,0,0,0,0,2,114,2,82,-1,-1,1,20,0,0,0,0,0,0,0,0,0
31341,4,4,120,184,30,30,30,0,46,46,46,0,322060,155417,4477.285714,11643.06199,30880,3,31197,10399,18004.66814,31189,4,457,152.3333333,258.6529206,451,3,0,0,0,0,104,80,127.6283463,127.6283463,30,46,37.11111111,8.432740427,71.11111111,0,0,0,0,0,0,0,0,1,41.75,30,46,0,0,0,0,0,0,4,120,4,184,-1,-1,3,20,0,0,0,0,0,0,0,0,0
31271,1,1,52,80,52,52,52,0,80,80,80,0,198572,216022,31271,0,31271,31271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,40,31.97851044,31.97851044,52,80,61.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,92,52,80,0,0,0,0,0,0,1,52,1,80,-1,-1,0,32,0,0,0,0,0,0,0,0,0
88,1,1,0,0,0,0,0,0,0,0,0,0,2,149762,88,0,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,11363.63636,11363.63636,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,374,65535,0,32,0,0,0,0,0,0,0,0,0
117270189,26,22,1010,10132,317,0,38.84615385,94.10576701,1448,0,460.5454545,633.1469947,319414,41005,2495110.404,4270967.861,10025118,4,117270189,4690807.56,4943373.053,10047921,18,112209943,5343330.619,5059841.861,10048040,48,0,0,0,0,840,712,0.221710225,0.18760096,0,1448,227.3877551,474.5985504,225243.784,0,0,0,1,0,0,0,0,0,232.125,38.84615385,460.5454545,0,0,0,0,0,0,26,1010,22,10132,29200,1039,5,32,166355.5,496013.1319,1741407,22785,9606158.75,1439008.941,10025118,5036753,0
3,2,0,37,0,37,0,18.5,26.1629509,0,0,0,0,34608,219948,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,64,0,666666.6667,0,0,37,24.66666667,21.36195996,456.3333333,0,1,0,0,1,0,0,0,0,37,18.5,0,0,0,0,0,0,0,2,37,0,0,116,-1,0,32,0,0,0,0,0,0,0,0,0
169,2,2,78,160,39,39,39,0,80,80,80,0,52209,151600,56.33333333,91.51138363,162,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,11834.31953,11834.31953,39,80,55.4,22.45662486,504.3,0,0,0,0,0,0,0,0,1,69.25,39,80,0,0,0,0,0,0,2,78,2,160,-1,-1,1,20,0,0,0,0,0,0,0,0,0
206,2,2,72,200,36,36,36,0,100,100,100,0,43664,127637,68.66666667,80.02707875,157,1,1,1,0,1,1,48,48,0,48,48,0,0,0,0,80,80,9708.737864,9708.737864,36,100,61.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,77,36,100,0,0,0,0,0,0,2,72,2,200,-1,-1,1,40,0,0,0,0,0,0,0,0,0
461,1,1,69,135,69,69,69,0,135,135,135,0,205187,191564,461,0,461,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2169.197397,2169.197397,69,135,91,38.10511777,1452,0,0,0,0,0,0,0,0,1,136.5,69,135,0,0,0,0,0,0,1,69,1,135,-1,-1,0,32,0,0,0,0,0,0,0,0,0
49877,1,1,52,116,52,52,52,0,116,116,116,0,164369,185128,49877,0,49877,49877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20.04932133,20.04932133,52,116,73.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,110,52,116,0,0,0,0,0,0,1,52,1,116,-1,-1,0,20,0,0,0,0,0,0,0,0,0
115174294,22,18,655,6011,318,0,29.77272727,78.93935696,1448,0,333.9444444,564.3731006,243274,34275,2953187.026,4541118.662,10020813,3,115174294,5484490.19,4976215.607,10035996,3,110263265,6486074.412,4928652.074,10035799,47,0,0,0,0,712,584,0.191014846,0.156284874,0,1448,162.5853659,402.7622112,162217.3988,0,0,0,1,0,0,0,0,0,166.65,29.77272727,333.9444444,0,0,0,0,0,0,22,655,18,6011,29200,61,4,32,24950.72727,32695.54026,123531,14952,9999007.364,14243.04287,10020813,9960017,0
30852,1,1,49,65,49,49,49,0,65,65,65,0,177084,217142,30852,0,30852,30852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32.41280954,32.41280954,49,65,54.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,81.5,49,65,0,0,0,0,0,0,1,49,1,65,-1,-1,0,32,0,0,0,0,0,0,0,0,0
44303,2,1,0,0,0,0,0,0,0,0,0,0,2,220397,22151.5,31246.34155,44246,57,44303,44303,0,44303,44303,0,0,0,0,0,0,0,0,0,64,44,45.14366973,22.57183486,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,246,365,0,32,0,0,0,0,0,0,0,0,0
202,2,2,86,228,43,43,43,0,114,114,114,0,66097,128164,67.33333333,78.21338334,154,2,154,154,0,154,154,2,2,0,2,2,0,0,0,0,40,40,9900.990099,9900.990099,43,114,71.4,38.88830158,1512.3,0,0,0,0,0,0,0,0,1,89.25,43,114,0,0,0,0,0,0,2,86,2,228,-1,-1,1,20,0,0,0,0,0,0,0,0,0
117322376,22,17,1834,2990,433,0,83.36363636,168.7036132,746,0,175.8823529,325.9804216,194076,31220,3087430.947,4523985.961,9994424,97,117322376,5586779.81,4856574.93,10030601,17820,112395273,7024704.563,4607378.957,10030938,20525,0,0,0,0,452,484,0.187517512,0.144899895,0,746,120.6,247.8054241,61407.52821,0,0,0,1,0,0,0,0,0,123.6923077,83.36363636,175.8823529,0,0,0,0,0,0,22,1834,17,2990,8192,368,21,20,241988.6364,682228.1922,2298984,36176,9975789.545,58181.13939,9994424,9800597,0
5562774,6,3,611,143,517,0,101.8333333,204.3050823,137,0,47.66666667,77.42308011,46314,80960,695346.75,1893548.183,5381129,3,5562774,1112554.8,2430713.597,5460627,3,139383,69691.5,14623.67534,80032,59351,0,0,0,0,132,72,1.078598555,0.539299278,0,517,75.4,160.8575629,25875.15556,0,0,0,1,0,0,0,0,0,83.77777778,101.8333333,47.66666667,0,0,0,0,0,0,6,611,3,143,8192,11,5,20,181642,0,181642,181642,5381129,0,5381129,5381129,0
228,2,2,68,272,34,34,34,0,136,136,136,0,60167,121900,76,125.5985669,221,1,1,1,0,1,1,6,6,0,6,6,0,0,0,0,40,40,8771.929825,8771.929825,34,136,74.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,93.5,34,136,0,0,0,0,0,0,2,68,2,272,-1,-1,1,20,0,0,0,0,0,0,0,0,0
83802,1,1,46,239,46,46,46,0,239,239,239,0,165960,151012,83802,0,83802,83802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,11.93288943,11.93288943,46,239,110.3333333,111.428602,12416.33333,0,0,0,0,0,0,0,0,1,165.5,46,239,0,0,0,0,0,0,1,46,1,239,-1,-1,0,20,0,0,0,0,0,0,0,0,0
36847,2,1,0,0,0,0,0,0,0,0,0,0,2,232553,18423.5,26053.34935,36846,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,64,44,54.278503,27.1392515,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,65535,661,0,32,0,0,0,0,0,0,0,0,0
545163,7,9,2039,1166,1733,0,291.2857143,641.0131861,965,2,129.5555556,314.585883,247710,161601,36344.2,40937.89284,86973,0,458434,76405.66667,53082.57766,158628,13282,458407,57300.875,63586.01752,157006,0,0,0,0,0,152,184,12.84019642,16.50882397,0,1733,188.5294118,460.8320081,212366.1397,0,0,0,1,0,0,0,0,1,200.3125,291.2857143,129.5555556,0,0,0,0,0,0,7,2039,9,1166,8192,40958,6,20,0,0,0,0,0,0,0,0,0
32088,2,2,62,174,31,31,31,0,87,87,87,0,281195,101652,10696,18513.89151,32074,3,3,3,0,3,3,11,11,0,11,11,0,0,0,0,64,40,62.32859636,62.32859636,31,87,53.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,66.75,31,87,0,0,0,0,0,0,2,62,2,174,-1,-1,1,32,0,0,0,0,0,0,0,0,0
4,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,315631,201184,4,0,4,4,4,4,0,4,4,0,0,0,0,0,1,0,0,0,40,0,500000,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,0,0,0,0,0,0,2,37,0,0,110,-1,1,20,0,0,0,0,0,0,0,0,0
405978,3,4,428,2266,428,0,142.6666667,247.1059152,2266,0,566.5,1133,265573,119938,67663,137531.9164,346929,4,375998,187999,224760.9615,346929,29069,376973,125657.6667,216825.8453,376026,4,0,0,0,0,104,136,7.389562981,9.852750642,0,2266,336.75,793.7915793,630105.0714,0,0,0,1,0,0,0,0,1,384.8571429,142.6666667,566.5,0,0,0,0,0,0,3,428,4,2266,29200,235,1,32,0,0,0,0,0,0,0,0,0
44,1,1,0,0,0,0,0,0,0,0,0,0,2,194149,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,22727.27273,22727.27273,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,187,320,0,32,0,0,0,0,0,0,0,0,0
110673943,22,22,5797,3386,852,6,263.5,352.5366242,552,6,153.9090909,217.8118255,298212,40003,2573812.628,4101292.584,10004720,446,110622821,5267753.381,4555077.861,10055603,56748,110622745,5267749.762,4596125.108,10055717,4398,1,0,0,0,440,440,0.198782111,0.198782111,6,852,218.4,298.6500232,89191.83636,0,1,0,0,1,0,0,0,1,223.3636364,263.5,153.9090909,0,0,0,0,0,0,22,5797,22,3386,256,32634,21,20,861829.4545,1718396.463,4745371,50861,9194790.636,1736832.966,10004720,5310220,0
